User-ID,total_ratings,avg_rating,rating_std,unique_books,Age,Country,Age_filled,has_age
168036,21,8.381,0.865,21,,Unknown,34.0,False
168047,179,9.022,1.719,179,28.0,Unknown,28.0,True
168064,54,7.593,1.019,54,,Unknown,34.0,False
168082,4,7.5,1.732,4,29.0,Unknown,29.0,True
168092,3,6.667,2.082,3,36.0,Unknown,36.0,True
168098,3,4.333,0.577,3,,Unknown,34.0,False
168101,4,8.75,0.5,4,28.0,Unknown,28.0,True
168102,4,7.75,1.5,4,,Unknown,34.0,False
168129,23,8.739,1.789,23,22.0,Unknown,22.0,True
168133,3,8.0,0.0,3,51.0,Unknown,51.0,True
168139,5,7.6,0.548,5,,Unknown,34.0,False
168144,48,7.854,1.544,48,46.0,Unknown,46.0,True
168186,4,8.5,0.577,4,44.0,Unknown,44.0,True
168212,15,6.867,1.457,15,,Unknown,34.0,False
168215,3,7.333,1.155,3,23.0,Unknown,23.0,True
168216,28,8.25,1.041,28,47.0,Unknown,47.0,True
168245,284,7.887,1.144,284,37.0,Unknown,37.0,True
168254,3,7.333,0.577,3,,Unknown,34.0,False
168275,4,9.25,0.957,4,21.0,Unknown,21.0,True
168287,4,8.25,0.957,4,24.0,Unknown,24.0,True
168296,3,7.667,0.577,3,,Unknown,34.0,False
168307,16,9.812,0.75,16,,Unknown,34.0,False
168312,3,6.333,2.082,3,44.0,Unknown,44.0,True
168317,5,7.2,2.683,5,,Unknown,34.0,False
168327,4,8.0,1.826,4,37.0,Unknown,37.0,True
168336,17,6.059,1.144,17,,Unknown,34.0,False
168337,6,7.667,3.141,6,43.0,Unknown,43.0,True
168346,4,7.0,0.816,4,,Unknown,34.0,False
168383,4,7.75,1.893,4,17.0,Unknown,17.0,True
168387,49,6.796,1.568,49,32.0,Unknown,32.0,True
168388,17,7.235,0.903,17,,Unknown,34.0,False
168402,6,7.667,1.033,6,,Unknown,34.0,False
168408,5,7.8,3.194,5,19.0,Unknown,19.0,True
168413,4,9.0,0.816,4,26.0,Unknown,26.0,True
168438,33,5.636,1.617,33,,Unknown,34.0,False
168442,4,7.75,0.5,4,60.0,Unknown,60.0,True
168456,6,4.833,2.994,6,,Unknown,34.0,False
168460,3,5.333,1.155,3,,Unknown,34.0,False
168461,3,7.333,0.577,3,45.0,Unknown,45.0,True
168463,3,7.667,1.155,3,46.0,Unknown,46.0,True
168464,23,7.0,2.844,23,11.0,Unknown,11.0,True
168478,9,8.333,1.118,9,53.0,Unknown,53.0,True
168487,7,5.286,0.756,7,36.0,Unknown,36.0,True
168500,7,6.714,1.976,7,30.0,Unknown,30.0,True
168531,3,7.667,0.577,3,73.0,Unknown,73.0,True
168545,9,7.111,1.616,9,31.0,Unknown,31.0,True
168563,3,7.333,0.577,3,19.0,Unknown,19.0,True
168622,3,7.333,1.155,3,,Unknown,34.0,False
168626,3,5.667,2.082,3,,Unknown,34.0,False
168636,7,7.571,1.397,7,,Unknown,34.0,False
168639,8,8.625,1.506,8,62.0,Unknown,62.0,True
168642,37,7.676,1.959,37,24.0,Unknown,24.0,True
168646,4,8.25,2.217,4,,Unknown,34.0,False
168657,4,7.5,1.0,4,,Unknown,34.0,False
168699,3,8.333,1.155,3,,Unknown,34.0,False
168700,3,8.0,1.0,3,,Unknown,34.0,False
168705,6,7.667,1.211,6,16.0,Unknown,16.0,True
168714,4,7.75,1.708,4,69.0,Unknown,69.0,True
168719,6,7.333,0.816,6,61.0,Unknown,61.0,True
168735,4,8.0,1.633,4,41.0,Unknown,41.0,True
168736,17,5.588,1.77,17,,Unknown,34.0,False
168763,8,8.25,1.035,8,,Unknown,34.0,False
168802,4,6.25,1.5,4,,Unknown,34.0,False
168804,5,8.6,2.191,5,31.0,Unknown,31.0,True
168805,7,8.0,1.414,7,54.0,Unknown,54.0,True
168809,3,8.0,2.646,3,,Unknown,34.0,False
168813,3,7.0,0.0,3,23.0,Unknown,23.0,True
168815,6,7.833,2.317,6,,Unknown,34.0,False
168816,24,8.083,1.53,24,35.0,Unknown,35.0,True
168819,4,8.25,1.258,4,26.0,Unknown,26.0,True
168841,8,5.375,2.2,8,,Unknown,34.0,False
168861,7,6.714,1.113,7,21.0,Unknown,21.0,True
168877,3,6.667,2.517,3,48.0,Unknown,48.0,True
168896,3,9.333,1.155,3,,Unknown,34.0,False
168900,3,8.333,0.577,3,39.0,Unknown,39.0,True
168934,3,6.0,1.0,3,46.0,Unknown,46.0,True
168954,50,7.66,1.814,50,29.0,Unknown,29.0,True
168971,13,7.846,0.689,13,49.0,Unknown,49.0,True
168974,3,8.333,2.082,3,,Unknown,34.0,False
168985,36,6.833,2.223,36,,Unknown,34.0,False
168999,10,7.6,1.35,10,28.0,Unknown,28.0,True
169006,11,7.273,0.786,11,27.0,Unknown,27.0,True
169027,17,8.176,1.074,17,,Unknown,34.0,False
169034,4,7.75,1.893,4,,Unknown,34.0,False
169037,4,9.0,1.414,4,,Unknown,34.0,False
169043,7,5.429,1.134,7,,Unknown,34.0,False
169054,15,6.6,2.667,15,,Unknown,34.0,False
169057,15,8.467,1.922,15,50.0,Unknown,50.0,True
169065,3,9.333,1.155,3,20.0,Unknown,20.0,True
169076,5,9.4,0.894,5,37.0,Unknown,37.0,True
169101,6,8.0,0.632,6,,Unknown,34.0,False
169130,7,7.714,1.38,7,54.0,Unknown,54.0,True
169181,5,7.4,1.342,5,53.0,Unknown,53.0,True
169192,27,7.963,2.457,27,35.0,Unknown,35.0,True
169223,12,6.583,0.515,12,38.0,Unknown,38.0,True
169233,19,7.368,1.257,19,27.0,Unknown,27.0,True
169243,9,8.444,1.81,9,41.0,Unknown,41.0,True
169249,17,7.706,1.49,17,43.0,Unknown,43.0,True
169250,3,5.0,0.0,3,,Unknown,34.0,False
169255,5,7.0,1.414,5,,Unknown,34.0,False
169268,4,7.0,1.414,4,40.0,Unknown,40.0,True
169282,13,6.0,1.683,13,,Unknown,34.0,False
169309,9,7.556,1.59,9,,Unknown,34.0,False
169310,15,6.867,2.1,15,,Unknown,34.0,False
169321,7,8.286,0.488,7,24.0,Unknown,24.0,True
169357,10,6.7,2.406,10,64.0,Unknown,64.0,True
169371,7,5.857,1.574,7,18.0,Unknown,18.0,True
169380,8,7.875,0.354,8,,Unknown,34.0,False
169400,10,6.0,1.563,10,,Unknown,34.0,False
169403,10,7.2,1.687,10,43.0,Unknown,43.0,True
169406,4,7.5,2.646,4,30.0,Unknown,30.0,True
169438,11,7.455,1.695,11,39.0,Unknown,39.0,True
169450,6,6.667,1.506,6,31.0,Unknown,31.0,True
169462,5,8.0,1.871,5,,Unknown,34.0,False
169465,5,6.6,0.548,5,49.0,Unknown,49.0,True
169476,3,3.0,0.0,3,31.0,Unknown,31.0,True
169492,7,9.0,1.0,7,55.0,Unknown,55.0,True
169496,3,8.667,0.577,3,68.0,Unknown,68.0,True
169517,5,8.2,0.447,5,,Unknown,34.0,False
169534,5,5.8,1.095,5,40.0,Unknown,40.0,True
169554,4,4.5,1.0,4,,Unknown,34.0,False
169558,9,9.0,1.803,9,,Unknown,34.0,False
169585,6,8.0,1.095,6,49.0,Unknown,49.0,True
169600,14,8.286,0.914,14,28.0,Unknown,28.0,True
169615,3,5.0,0.0,3,45.0,Unknown,45.0,True
169626,6,4.167,1.722,6,53.0,Unknown,53.0,True
169634,5,6.6,1.14,5,,Unknown,34.0,False
169644,7,7.857,1.464,7,41.0,Unknown,41.0,True
169655,4,7.75,0.5,4,58.0,Unknown,58.0,True
169663,84,7.036,2.452,84,,Unknown,34.0,False
169677,6,9.333,0.516,6,,Unknown,34.0,False
169681,26,7.846,1.912,26,41.0,Unknown,41.0,True
169682,101,6.515,1.792,101,26.0,Unknown,26.0,True
169692,9,5.778,2.167,9,22.0,Unknown,22.0,True
169698,4,8.0,0.816,4,51.0,Unknown,51.0,True
169699,45,7.378,1.6,45,40.0,Unknown,40.0,True
169722,6,6.167,0.408,6,,Unknown,34.0,False
169727,5,7.0,1.581,5,23.0,Unknown,23.0,True
169735,35,6.514,1.884,35,,Unknown,34.0,False
169754,4,8.0,0.0,4,,Unknown,34.0,False
169762,4,8.25,1.258,4,28.0,Unknown,28.0,True
169770,15,8.067,0.799,15,,Unknown,34.0,False
169779,98,7.918,1.66,98,36.0,Unknown,36.0,True
169781,18,7.611,1.29,18,21.0,Unknown,21.0,True
169784,5,9.0,2.236,5,52.0,Unknown,52.0,True
169821,9,8.667,0.707,9,44.0,Unknown,44.0,True
169824,24,7.25,1.539,24,35.0,Unknown,35.0,True
169827,8,7.125,2.031,8,38.0,Unknown,38.0,True
169829,3,7.0,1.0,3,42.0,Unknown,42.0,True
169859,14,8.214,0.975,14,23.0,Unknown,23.0,True
169860,5,8.2,1.095,5,34.0,Unknown,34.0,True
169877,6,9.167,1.329,6,,Unknown,34.0,False
169880,3,9.333,0.577,3,38.0,Unknown,38.0,True
169887,4,8.5,0.577,4,33.0,Unknown,33.0,True
169893,5,9.6,0.894,5,,Unknown,34.0,False
169905,5,6.6,2.302,5,,Unknown,34.0,False
169911,3,7.333,2.517,3,25.0,Unknown,25.0,True
169924,3,7.667,1.528,3,,Unknown,34.0,False
169930,4,7.25,0.5,4,,Unknown,34.0,False
169934,14,5.643,1.336,14,31.0,Unknown,31.0,True
169955,3,6.333,1.155,3,,Unknown,34.0,False
169957,4,8.5,1.732,4,31.0,Unknown,31.0,True
170011,3,8.667,1.155,3,,Unknown,34.0,False
170012,9,8.667,1.581,9,37.0,Unknown,37.0,True
170039,7,6.857,2.035,7,29.0,Unknown,29.0,True
170054,10,7.7,1.494,10,,Unknown,34.0,False
170073,119,8.252,1.202,119,,Unknown,34.0,False
170077,33,6.515,1.46,33,58.0,Unknown,58.0,True
170092,7,8.0,0.816,7,,Unknown,34.0,False
170118,50,7.96,1.293,50,32.0,Unknown,32.0,True
170128,4,5.25,1.708,4,24.0,Unknown,24.0,True
170151,4,7.25,0.957,4,,Unknown,34.0,False
170154,19,7.579,1.17,19,31.0,Unknown,31.0,True
170155,8,7.125,1.458,8,40.0,Unknown,40.0,True
170158,23,7.304,3.096,23,23.0,Unknown,23.0,True
170166,4,6.25,1.5,4,,Unknown,34.0,False
170169,5,5.0,0.707,5,,Unknown,34.0,False
170181,10,7.3,1.494,10,32.0,Unknown,32.0,True
170184,85,7.859,1.407,85,51.0,Unknown,51.0,True
170186,3,6.667,3.055,3,27.0,Unknown,27.0,True
170192,10,6.4,1.897,10,,Unknown,34.0,False
170208,6,6.5,2.168,6,,Unknown,34.0,False
170227,18,7.444,2.202,18,33.0,Unknown,33.0,True
170229,9,8.556,1.236,9,56.0,Unknown,56.0,True
170248,3,9.333,0.577,3,,Unknown,34.0,False
170255,13,6.615,1.66,13,,Unknown,34.0,False
170256,17,7.824,1.468,17,,Unknown,34.0,False
170257,4,8.0,2.828,4,59.0,Unknown,59.0,True
170260,5,5.2,2.168,5,,Unknown,34.0,False
170264,10,8.9,1.449,10,23.0,Unknown,23.0,True
170273,5,6.4,0.894,5,32.0,Unknown,32.0,True
170310,6,6.333,1.366,6,,Unknown,34.0,False
170314,16,7.562,1.315,16,33.0,Unknown,33.0,True
170317,7,6.714,1.799,7,36.0,Unknown,36.0,True
170319,4,6.0,2.0,4,69.0,Unknown,69.0,True
170346,6,7.167,1.472,6,58.0,Unknown,58.0,True
170368,3,7.667,1.155,3,51.0,Unknown,51.0,True
170372,5,7.4,0.894,5,,Unknown,34.0,False
170377,5,8.6,1.517,5,,Unknown,34.0,False
170379,4,8.25,0.957,4,,Unknown,34.0,False
170385,4,9.5,1.0,4,22.0,Unknown,22.0,True
170401,6,6.333,1.633,6,54.0,Unknown,54.0,True
170415,21,5.905,1.998,21,30.0,Unknown,30.0,True
170424,6,6.833,1.169,6,,Unknown,34.0,False
170441,4,7.5,1.915,4,,Unknown,34.0,False
170449,3,6.667,1.155,3,,Unknown,34.0,False
170454,3,5.0,0.0,3,,Unknown,34.0,False
170469,7,7.143,1.773,7,24.0,Unknown,24.0,True
170493,9,6.778,1.302,9,,Unknown,34.0,False
170497,3,8.667,1.528,3,,Unknown,34.0,False
170499,13,8.385,2.219,13,26.0,Unknown,26.0,True
170509,10,6.0,1.886,10,32.0,Unknown,32.0,True
170513,118,7.5,1.964,118,,Unknown,34.0,False
170518,10,6.6,1.838,10,61.0,Unknown,61.0,True
170519,6,7.333,1.966,6,46.0,Unknown,46.0,True
170522,15,6.867,2.167,15,48.0,Unknown,48.0,True
170527,12,8.25,1.422,12,40.0,Unknown,40.0,True
170535,3,5.333,2.517,3,,Unknown,34.0,False
170545,8,7.375,2.825,8,31.0,Unknown,31.0,True
170558,5,7.4,1.14,5,32.0,Unknown,32.0,True
170564,3,10.0,0.0,3,38.0,Unknown,38.0,True
170568,9,8.444,1.509,9,,Unknown,34.0,False
170572,7,7.714,1.704,7,34.0,Unknown,34.0,True
170575,13,7.615,1.044,13,32.0,Unknown,32.0,True
170595,34,4.941,2.891,34,34.0,Unknown,34.0,True
170612,7,8.143,0.69,7,,Unknown,34.0,False
170634,123,8.683,1.511,123,,Unknown,34.0,False
170675,6,8.333,1.366,6,,Unknown,34.0,False
170676,3,6.667,3.215,3,,Unknown,34.0,False
170691,4,8.0,2.16,4,,Unknown,34.0,False
170693,8,5.625,0.916,8,,Unknown,34.0,False
170699,6,6.167,2.137,6,,Unknown,34.0,False
170701,5,7.4,1.517,5,,Unknown,34.0,False
170702,6,6.667,2.733,6,56.0,Unknown,56.0,True
170721,3,6.667,1.155,3,33.0,Unknown,33.0,True
170722,3,9.0,0.0,3,23.0,Unknown,23.0,True
170724,79,8.215,2.104,79,43.0,Unknown,43.0,True
170732,4,7.0,2.16,4,40.0,Unknown,40.0,True
170742,29,7.862,1.432,29,41.0,Unknown,41.0,True
170761,4,7.5,0.577,4,49.0,Unknown,49.0,True
170762,36,8.778,1.396,36,60.0,Unknown,60.0,True
170767,10,6.9,2.726,10,24.0,Unknown,24.0,True
170771,9,9.111,0.928,9,,Unknown,34.0,False
170791,5,7.2,0.837,5,45.0,Unknown,45.0,True
170792,15,8.667,1.234,15,38.0,Unknown,38.0,True
170804,7,7.857,1.574,7,,Unknown,34.0,False
170805,5,6.8,1.924,5,,Unknown,34.0,False
170807,3,7.0,2.0,3,,Unknown,34.0,False
170810,11,7.182,1.168,11,40.0,Unknown,40.0,True
170837,5,8.2,1.304,5,33.0,Unknown,33.0,True
170845,5,7.8,1.304,5,,Unknown,34.0,False
170847,3,6.0,1.0,3,,Unknown,34.0,False
170850,11,8.636,1.286,11,57.0,Unknown,57.0,True
170861,16,6.75,2.646,16,44.0,Unknown,44.0,True
170866,10,7.4,2.171,10,,Unknown,34.0,False
170869,9,8.667,1.5,9,,Unknown,34.0,False
170947,80,7.438,1.813,80,35.0,Unknown,35.0,True
170966,6,9.0,1.673,6,36.0,Unknown,36.0,True
170982,8,5.25,0.707,8,32.0,Unknown,32.0,True
170997,3,8.333,2.082,3,66.0,Unknown,66.0,True
171003,4,7.5,0.577,4,,Unknown,34.0,False
171005,5,5.8,1.789,5,35.0,Unknown,35.0,True
171007,9,8.556,0.882,9,38.0,Unknown,38.0,True
171011,7,9.714,0.488,7,13.0,Unknown,13.0,True
171020,5,5.0,0.0,5,57.0,Unknown,57.0,True
171026,5,10.0,0.0,5,,Unknown,34.0,False
171031,24,7.042,1.459,24,58.0,Unknown,58.0,True
171045,18,8.389,0.778,18,44.0,Unknown,44.0,True
171049,8,9.25,1.753,8,,Unknown,34.0,False
171050,17,8.0,1.323,17,41.0,Unknown,41.0,True
171055,5,9.0,1.414,5,,Unknown,34.0,False
171065,10,8.7,1.767,10,32.0,Unknown,32.0,True
171076,3,7.0,2.0,3,29.0,Unknown,29.0,True
171078,10,7.2,1.135,10,43.0,Unknown,43.0,True
171079,7,8.429,0.976,7,,Unknown,34.0,False
171082,18,8.889,0.758,18,36.0,Unknown,36.0,True
171088,5,7.6,1.14,5,,Unknown,34.0,False
171090,8,10.0,0.0,8,38.0,Unknown,38.0,True
171096,5,4.6,2.302,5,,Unknown,34.0,False
171104,5,7.0,1.0,5,,Unknown,34.0,False
171107,4,6.75,2.63,4,,Unknown,34.0,False
171118,1035,7.361,1.202,1035,47.0,Unknown,47.0,True
171124,4,5.75,0.5,4,33.0,Unknown,33.0,True
171130,4,6.0,3.742,4,,Unknown,34.0,False
171134,6,7.0,0.632,6,46.0,Unknown,46.0,True
171157,9,7.778,1.856,9,32.0,Unknown,32.0,True
171165,14,6.214,1.578,14,36.0,Unknown,36.0,True
171169,5,6.6,2.191,5,52.0,Unknown,52.0,True
171179,3,8.0,1.732,3,24.0,Unknown,24.0,True
171198,3,5.0,2.0,3,35.0,Unknown,35.0,True
171200,4,10.0,0.0,4,27.0,Unknown,27.0,True
171206,5,8.2,0.447,5,29.0,Unknown,29.0,True
171216,3,7.333,2.082,3,,Unknown,34.0,False
171235,19,7.316,1.945,19,34.0,Unknown,34.0,True
171251,4,6.75,0.957,4,,Unknown,34.0,False
171269,3,7.333,0.577,3,23.0,Unknown,23.0,True
171271,16,7.25,1.77,16,33.0,Unknown,33.0,True
171286,19,6.474,1.679,19,,Unknown,34.0,False
171295,54,8.13,1.441,54,27.0,Unknown,27.0,True
171330,3,7.667,2.517,3,,Unknown,34.0,False
171359,33,9.576,0.792,33,,Unknown,34.0,False
171384,3,6.333,2.309,3,28.0,Unknown,28.0,True
171389,11,7.0,2.098,11,26.0,Unknown,26.0,True
171394,3,7.0,1.0,3,44.0,Unknown,44.0,True
171401,3,8.333,1.528,3,23.0,Unknown,23.0,True
171404,6,7.167,1.941,6,,Unknown,34.0,False
171435,6,8.333,1.966,6,,Unknown,34.0,False
171436,4,6.25,2.217,4,29.0,Unknown,29.0,True
171441,3,8.667,0.577,3,36.0,Unknown,36.0,True
171444,5,6.6,0.548,5,36.0,Unknown,36.0,True
171445,28,7.857,1.38,28,37.0,Unknown,37.0,True
171475,5,7.8,1.789,5,44.0,Unknown,44.0,True
171494,4,7.0,0.816,4,42.0,Unknown,42.0,True
171506,6,7.667,1.033,6,30.0,Unknown,30.0,True
171519,3,8.667,1.155,3,26.0,Unknown,26.0,True
171522,3,7.667,0.577,3,,Unknown,34.0,False
171555,14,7.929,1.207,14,,Unknown,34.0,False
171569,12,6.917,1.379,12,29.0,Unknown,29.0,True
171570,3,7.0,0.0,3,,Unknown,34.0,False
171579,3,9.0,1.0,3,24.0,Unknown,24.0,True
171584,3,6.0,1.0,3,17.0,Unknown,17.0,True
171594,6,8.167,1.472,6,24.0,Unknown,24.0,True
171602,87,7.678,2.127,87,37.0,Unknown,37.0,True
171604,3,6.333,2.517,3,39.0,Unknown,39.0,True
171610,3,8.667,0.577,3,46.0,Unknown,46.0,True
171623,7,5.857,1.069,7,,Unknown,34.0,False
171638,26,7.231,1.177,26,50.0,Unknown,50.0,True
171648,4,8.5,0.577,4,46.0,Unknown,46.0,True
171680,4,7.75,0.5,4,36.0,Unknown,36.0,True
171703,30,6.567,1.547,30,41.0,Unknown,41.0,True
171707,3,8.0,1.732,3,,Unknown,34.0,False
171728,3,7.667,0.577,3,,Unknown,34.0,False
171738,3,8.333,2.887,3,25.0,Unknown,25.0,True
171746,3,7.0,1.732,3,,Unknown,34.0,False
171750,3,5.0,2.0,3,,Unknown,34.0,False
171758,3,7.667,0.577,3,13.0,Unknown,13.0,True
171765,3,7.0,1.732,3,37.0,Unknown,37.0,True
171774,6,9.167,0.983,6,20.0,Unknown,20.0,True
171783,10,8.0,1.054,10,20.0,Unknown,20.0,True
171818,30,8.133,1.776,30,31.0,Unknown,31.0,True
171846,52,8.481,1.421,52,,Unknown,34.0,False
171858,3,6.0,1.0,3,,Unknown,34.0,False
171859,6,7.667,0.816,6,,Unknown,34.0,False
171872,4,9.0,0.816,4,60.0,Unknown,60.0,True
171887,3,4.667,0.577,3,30.0,Unknown,30.0,True
171904,54,8.093,1.12,54,28.0,Unknown,28.0,True
171939,4,8.0,0.0,4,24.0,Unknown,24.0,True
171940,4,8.75,1.258,4,26.0,Unknown,26.0,True
171942,8,5.75,1.669,8,42.0,Unknown,42.0,True
171944,3,8.0,1.732,3,,Unknown,34.0,False
171950,4,4.75,3.5,4,27.0,Unknown,27.0,True
171967,5,6.4,1.949,5,,Unknown,34.0,False
171968,37,8.324,1.617,37,23.0,Unknown,23.0,True
171970,54,8.148,2.004,54,,Unknown,34.0,False
171972,5,6.6,2.302,5,19.0,Unknown,19.0,True
171986,27,7.667,1.271,27,47.0,Unknown,47.0,True
171988,6,8.333,2.582,6,31.0,Unknown,31.0,True
171999,5,5.6,0.894,5,,Unknown,34.0,False
172010,21,8.952,1.596,21,21.0,Unknown,21.0,True
172023,5,5.2,0.447,5,,Unknown,34.0,False
172030,116,8.293,0.923,116,30.0,Unknown,30.0,True
172031,3,9.333,0.577,3,,Unknown,34.0,False
172036,4,10.0,0.0,4,14.0,Unknown,14.0,True
172048,7,6.143,1.464,7,,Unknown,34.0,False
172058,3,7.333,0.577,3,,Unknown,34.0,False
172061,72,8.972,1.267,72,25.0,Unknown,25.0,True
172089,4,8.25,0.5,4,,Unknown,34.0,False
172091,27,6.63,1.757,27,58.0,Unknown,58.0,True
172101,8,7.25,1.035,8,37.0,Unknown,37.0,True
172115,4,8.25,1.5,4,23.0,Unknown,23.0,True
172119,15,7.067,1.534,15,28.0,Unknown,28.0,True
172122,6,6.5,2.074,6,44.0,Unknown,44.0,True
172123,9,7.667,1.0,9,67.0,Unknown,67.0,True
172124,4,6.25,1.708,4,,Unknown,34.0,False
172128,19,7.211,0.713,19,40.0,Unknown,40.0,True
172150,4,7.5,1.732,4,31.0,Unknown,31.0,True
172167,3,8.667,0.577,3,,Unknown,34.0,False
172175,3,6.0,1.732,3,,Unknown,34.0,False
172180,16,7.375,1.544,16,36.0,Unknown,36.0,True
172186,7,9.571,0.787,7,56.0,Unknown,56.0,True
172192,7,7.714,1.254,7,36.0,Unknown,36.0,True
172203,14,8.214,2.19,14,45.0,Unknown,45.0,True
172215,8,7.875,0.991,8,,Unknown,34.0,False
172216,11,9.0,0.775,11,,Unknown,34.0,False
172233,12,6.917,1.929,12,,Unknown,34.0,False
172234,4,8.5,1.732,4,59.0,Unknown,59.0,True
172245,3,8.0,1.0,3,28.0,Unknown,28.0,True
172271,3,8.0,1.0,3,,Unknown,34.0,False
172293,3,8.333,1.528,3,,Unknown,34.0,False
172311,3,4.667,2.309,3,32.0,Unknown,32.0,True
172331,14,7.643,1.447,14,27.0,Unknown,27.0,True
172343,3,8.0,2.0,3,40.0,Unknown,40.0,True
172354,3,8.0,2.646,3,35.0,Unknown,35.0,True
172367,6,8.167,1.169,6,,Unknown,34.0,False
172370,12,6.917,1.564,12,24.0,Unknown,24.0,True
172371,4,7.25,1.708,4,,Unknown,34.0,False
172374,9,8.889,0.782,9,20.0,Unknown,20.0,True
172377,8,5.75,1.909,8,28.0,Unknown,28.0,True
172382,3,8.0,0.0,3,44.0,Unknown,44.0,True
172386,3,9.333,0.577,3,45.0,Unknown,45.0,True
172406,11,7.545,0.522,11,29.0,Unknown,29.0,True
172454,3,7.0,0.0,3,,Unknown,34.0,False
172462,13,7.0,1.871,13,45.0,Unknown,45.0,True
172479,3,6.333,1.155,3,,Unknown,34.0,False
172486,11,8.0,1.673,11,26.0,Unknown,26.0,True
172512,48,8.562,1.515,48,25.0,Unknown,25.0,True
172518,4,5.0,0.816,4,25.0,Unknown,25.0,True
172539,16,8.688,1.195,16,,Unknown,34.0,False
172542,3,9.0,1.0,3,,Unknown,34.0,False
172558,5,6.8,1.304,5,18.0,Unknown,18.0,True
172580,3,6.667,0.577,3,,Unknown,34.0,False
172583,4,4.75,0.5,4,,Unknown,34.0,False
172588,8,6.875,1.885,8,42.0,Unknown,42.0,True
172601,6,7.5,0.548,6,,Unknown,34.0,False
172613,23,7.043,2.033,23,39.0,Unknown,39.0,True
172634,9,7.111,1.054,9,100.0,Unknown,100.0,True
172636,3,7.667,1.155,3,22.0,Unknown,22.0,True
172658,3,8.667,1.155,3,,Unknown,34.0,False
172676,79,7.949,1.165,79,29.0,Unknown,29.0,True
172700,15,6.933,1.981,15,33.0,Unknown,33.0,True
172713,7,8.571,1.813,7,,Unknown,34.0,False
172738,3,6.667,1.528,3,,Unknown,34.0,False
172742,215,8.609,1.446,215,44.0,Unknown,44.0,True
172760,82,7.098,1.462,82,29.0,Unknown,29.0,True
172775,4,10.0,0.0,4,47.0,Unknown,47.0,True
172803,3,9.0,1.0,3,34.0,Unknown,34.0,True
172816,4,5.25,2.062,4,29.0,Unknown,29.0,True
172837,3,7.667,0.577,3,16.0,Unknown,16.0,True
172844,3,9.667,0.577,3,15.0,Unknown,15.0,True
172848,3,5.333,1.528,3,23.0,Unknown,23.0,True
172851,3,7.0,1.732,3,31.0,Unknown,31.0,True
172852,3,6.0,1.0,3,,Unknown,34.0,False
172865,15,4.133,1.642,15,18.0,Unknown,18.0,True
172874,5,10.0,0.0,5,26.0,Unknown,26.0,True
172881,3,8.0,0.0,3,39.0,Unknown,39.0,True
172888,163,7.853,1.001,163,57.0,Unknown,57.0,True
172893,3,7.0,1.0,3,47.0,Unknown,47.0,True
172899,3,7.667,1.155,3,35.0,Unknown,35.0,True
172941,22,7.182,1.22,22,38.0,Unknown,38.0,True
172951,3,9.333,0.577,3,48.0,Unknown,48.0,True
172952,3,7.333,1.528,3,,Unknown,34.0,False
172962,12,5.583,1.676,12,,Unknown,34.0,False
172971,4,7.5,1.732,4,23.0,Unknown,23.0,True
173006,4,6.5,1.732,4,,Unknown,34.0,False
173016,3,6.333,1.155,3,21.0,Unknown,21.0,True
173018,15,7.467,0.99,15,,Unknown,34.0,False
173053,10,4.9,3.035,10,12.0,Unknown,12.0,True
173090,4,7.75,2.217,4,,Unknown,34.0,False
173099,3,9.0,0.0,3,,Unknown,34.0,False
173109,3,6.333,1.155,3,,Unknown,34.0,False
173111,22,8.409,1.403,22,36.0,Unknown,36.0,True
173122,21,7.429,1.859,21,28.0,Unknown,28.0,True
173131,30,6.833,2.321,30,25.0,Unknown,25.0,True
173190,8,6.125,2.532,8,,Unknown,34.0,False
173201,6,8.833,1.169,6,34.0,Unknown,34.0,True
173203,5,6.2,1.643,5,,Unknown,34.0,False
173216,4,6.0,1.155,4,,Unknown,34.0,False
173225,9,8.556,1.236,9,34.0,Unknown,34.0,True
173253,12,8.25,1.422,12,33.0,Unknown,33.0,True
173280,4,8.5,0.577,4,41.0,Unknown,41.0,True
173291,137,8.796,1.775,137,29.0,Unknown,29.0,True
173298,4,8.0,0.0,4,,Unknown,34.0,False
173301,5,6.6,1.817,5,54.0,Unknown,54.0,True
173311,3,8.333,0.577,3,,Unknown,34.0,False
173314,3,9.0,1.0,3,50.0,Unknown,50.0,True
173343,24,8.75,0.794,24,,Unknown,34.0,False
173357,5,6.4,3.362,5,30.0,Unknown,30.0,True
173359,3,8.333,2.082,3,,Unknown,34.0,False
173388,13,8.615,1.044,13,,Unknown,34.0,False
173412,7,5.429,1.272,7,34.0,Unknown,34.0,True
173415,185,8.011,1.738,185,31.0,Unknown,31.0,True
173481,39,6.538,1.448,39,69.0,Unknown,69.0,True
173482,3,7.667,0.577,3,32.0,Unknown,32.0,True
173486,25,7.96,1.172,25,45.0,Unknown,45.0,True
173509,8,5.875,1.642,8,50.0,Unknown,50.0,True
173511,7,8.286,1.704,7,37.0,Unknown,37.0,True
173517,10,9.2,1.135,10,35.0,Unknown,35.0,True
173557,7,9.571,0.787,7,40.0,Unknown,40.0,True
173632,119,9.664,0.795,119,36.0,Unknown,36.0,True
173650,31,8.097,1.446,31,27.0,Unknown,27.0,True
173652,6,5.0,0.0,6,,Unknown,34.0,False
173654,5,9.0,0.707,5,58.0,Unknown,58.0,True
173657,8,8.0,1.927,8,43.0,Unknown,43.0,True
